DATE,BSRN,ND,KP1,KP2,KP3,KP4,KP5,KP6,KP7,KP8,KP_SUM,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP_AVG,CP,C9,ISN,F10.7_OBS,F10.7_ADJ,F10.7_DATA_TYPE,F10.7_OBS_CENTER81,F10.7_OBS_LAST81,F10.7_ADJ_CENTER81,F10.7_ADJ_LAST81
2002-05-08,2304,1,30,27,23,13,13,17,17,17,157,15,12,9,5,5,6,6,6,8,0.4,2,220,186.6,190.2,OBS,177.8,186.3,180.7,185.8
2002-05-09,2304,2,27,10,20,23,17,3,7,10,117,12,4,7,9,6,2,3,4,6,0.3,1,196,190.0,193.7,OBS,177.3,186.3,180.3,185.8
2002-05-10,2304,3,20,17,30,37,23,30,33,40,230,7,6,15,22,9,15,18,27,15,0.8,4,207,191.0,194.8,OBS,176.8,186.2,179.8,185.9
2002-05-11,2304,4,10,7,20,57,67,67,53,43,323,4,3,7,67,111,111,56,32,49,1.6,7,214,188.0,191.8,OBS,176.0,186.2,179.2,186.0
2002-05-12,2304,5,47,30,37,20,27,23,20,23,227,39,15,22,7,12,9,7,9,15,0.8,4,202,183.3,187.1,OBS,175.2,186.1,178.4,186.0
2002-05-13,2304,6,37,27,10,13,23,13,10,10,143,22,12,4,5,9,5,4,4,8,0.4,2,161,172.0,175.6,OBS,174.4,185.7,177.7,185.7
2002-05-14,2304,7,37,47,43,37,37,40,50,37,327,22,39,32,22,22,27,48,22,29,1.3,6,118,160.7,164.2,OBS,173.6,185.4,176.9,185.4
2002-05-15,2304,8,37,33,23,23,17,23,27,20,203,22,18,9,9,6,9,12,7,12,0.7,3,115,159.2,162.7,OBS,172.8,185.0,176.1,185.1
2002-05-16,2304,9,17,20,17,20,17,13,20,23,147,6,7,6,7,6,5,7,9,7,0.3,1,130,158.4,162.0,OBS,171.9,184.6,175.3,184.8
2002-05-17,2304,10,10,3,13,10,23,13,17,13,103,4,2,5,4,9,5,6,5,5,0.2,1,134,157.1,160.7,OBS,171.1,183.9,174.6,184.2
2002-05-18,2304,11,13,10,10,10,13,10,53,43,163,5,4,4,4,5,4,56,32,14,0.8,4,144,163.0,166.8,OBS,170.2,183.4,173.8,183.8
2002-05-19,2304,12,33,40,40,10,7,3,3,7,143,18,27,27,4,3,2,2,3,11,0.6,3,144,170.9,175.0,OBS,169.4,183.0,173.0,183.5
2002-05-20,2304,13,7,27,20,33,20,23,33,20,183,3,12,7,18,7,9,18,7,10,0.6,3,166,171.3,175.4,OBS,168.6,182.6,172.3,183.2
2002-05-21,2304,14,33,10,33,10,17,7,13,37,160,18,4,18,4,6,3,5,22,10,0.6,3,188,185.9,190.4,OBS,168.0,182.6,171.7,183.3
2002-05-22,2304,15,17,13,17,27,23,20,23,17,157,6,5,6,12,9,7,9,6,8,0.4,2,213,181.1,185.6,OBS,167.4,182.5,171.1,183.3
2002-05-23,2304,16,27,27,20,67,77,83,50,33,383,12,12,7,111,179,236,48,18,78,1.8,7,211,180.3,184.8,OBS,166.6,182.4,170.4,183.4
2002-05-24,2304,17,7,3,3,3,3,0,3,7,30,3,2,2,2,2,0,2,3,2,0.0,0,199,189.1,193.9,OBS,166.0,182.6,169.8,183.6
2002-05-25,2304,18,7,3,3,3,13,20,13,10,73,3,2,2,2,5,7,5,4,4,0.1,0,197,182.6,187.4,OBS,165.2,182.7,169.1,183.8
2002-05-26,2304,19,13,10,13,13,13,23,17,30,133,5,4,5,5,5,9,6,15,7,0.3,1,188,183.1,188.0,OBS,164.4,182.8,168.3,184.0
2002-05-27,2304,20,33,23,47,37,40,47,23,27,277,18,9,39,22,27,39,9,12,22,1.1,5,191,186.7,191.6,OBS,163.6,182.9,167.6,184.2
2002-05-28,2304,21,23,27,27,13,23,23,23,20,180,9,12,12,5,9,9,9,7,9,0.5,2,185,186.4,191.4,OBS,162.9,183.0,166.9,184.4
2002-05-29,2304,22,30,17,17,10,27,10,10,10,130,15,6,6,4,12,4,4,4,7,0.3,1,177,184.8,189.8,OBS,162.2,182.7,166.2,184.2
2002-05-30,2304,23,17,13,20,13,20,17,10,13,123,6,5,7,5,7,6,4,5,6,0.3,1,160,180.1,185.1,OBS,161.7,182.7,165.7,184.3
2002-05-31,2304,24,13,10,3,7,7,7,7,7,60,5,4,2,3,3,3,3,3,3,0.1,0,186,181.9,187.0,OBS,161.1,182.7,165.2,184.4
2002-06-01,2304,25,0,3,7,7,3,10,13,23,67,0,2,3,3,2,4,5,9,4,0.1,0,181,178.8,183.9,OBS,160.6,182.7,164.8,184.5
2002-06-02,2304,26,40,33,20,23,27,30,33,37,243,27,18,7,9,12,15,18,22,16,0.9,4,188,174.9,180.0,OBS,160.2,182.6,164.3,184.5
2002-06-03,2304,27,30,33,23,10,17,10,27,23,173,15,18,9,4,6,4,12,9,10,0.5,2,194,170.4,175.4,OBS,159.7,182.5,163.9,184.4
2002-06-04,2305,1,33,30,40,27,27,23,17,20,217,18,15,27,12,12,9,6,7,13,0.8,4,219,169.8,174.7,OBS,159.3,182.4,163.5,184.4
2002-06-05,2305,2,30,23,13,7,13,10,13,13,123,15,9,5,3,5,4,5,5,6,0.3,1,184,159.0,163.7,OBS,161.2,182.1,165.5,184.2
2002-06-06,2305,3,17,13,13,10,3,10,10,13,90,6,5,5,4,2,4,4,5,4,0.2,1,197,154.5,159.1,OBS,161.3,181.7,165.7,183.9
2002-06-07,2305,4,13,10,10,10,10,10,13,23,100,5,4,4,4,4,4,5,9,5,0.2,1,197,158.3,163.1,OBS,161.6,181.5,166.0,183.7
2002-06-08,2305,5,7,10,10,20,40,37,37,37,197,3,4,4,7,27,22,22,22,14,0.8,4,185,155.2,159.9,OBS,162.0,181.3,166.5,183.6
2002-06-09,2305,6,27,27,20,17,13,17,27,20,167,12,12,7,6,5,6,12,7,8,0.5,2,165,157.1,161.9,OBS,162.4,180.9,166.9,183.3
2002-06-10,2305,7,17,20,33,27,33,37,30,27,223,6,7,18,12,18,22,15,12,14,0.8,4,128,151.6,156.2,OBS,162.8,180.6,167.3,183.1
2002-06-11,2305,8,23,17,23,23,17,20,23,20,167,9,6,9,9,6,7,9,7,8,0.4,2,99,147.8,152.4,OBS,163.0,180.3,167.6,182.9
2002-06-12,2305,9,27,17,7,17,17,13,13,20,130,12,6,3,6,6,5,5,7,6,0.3,1,109,141.7,146.2,OBS,163.3,179.9,167.9,182.6
2002-06-13,2305,10,13,23,17,13,17,23,27,13,147,5,9,6,5,6,9,12,5,7,0.4,2,80,133.4,137.6,OBS,163.5,179.4,168.2,182.1
2002-06-14,2305,11,17,7,10,7,10,10,10,10,80,6,3,4,3,4,4,4,4,4,0.1,0,107,131.4,135.6,OBS,163.7,179.0,168.5,181.7
2002-06-15,2305,12,10,7,7,7,7,3,10,23,73,4,3,3,3,3,2,4,9,4,0.1,0,102,135.3,139.7,OBS,164.2,178.6,169.0,181.4
2002-06-16,2305,13,20,17,27,17,27,10,13,20,150,7,6,12,6,12,4,5,7,7,0.4,2,117,136.7,141.0,OBS,164.8,178.2,169.7,181.0
2002-06-17,2305,14,23,13,13,10,7,10,7,7,90,9,5,5,4,3,4,3,3,4,0.2,1,88,142.9,147.5,OBS,165.4,177.8,170.2,180.7
2002-06-18,2305,15,7,7,7,23,33,30,33,27,167,3,3,3,9,18,15,18,12,10,0.6,3,127,142.9,147.5,OBS,166.0,177.3,170.9,180.3
2002-06-19,2305,16,37,27,23,27,13,23,20,30,200,22,12,9,12,5,9,7,15,11,0.7,3,115,145.8,150.5,OBS,166.6,176.8,171.5,179.8
2002-06-20,2305,17,20,20,20,17,10,7,10,7,110,7,7,7,6,4,3,4,3,5,0.2,1,108,145.1,149.8,OBS,167.0,176.0,172.0,179.2
2002-06-21,2305,18,17,23,10,13,23,20,23,13,143,6,9,4,5,9,7,9,5,7,0.3,1,83,139.6,144.2,OBS,167.3,175.2,172.3,178.4
2002-06-22,2305,19,10,7,7,13,13,20,20,27,117,4,3,3,5,5,7,7,12,6,0.3,1,83,142.0,146.6,OBS,167.4,174.4,172.4,177.7
2002-06-23,2305,20,17,23,30,30,23,13,20,20,177,6,9,15,15,9,5,7,7,9,0.5,2,95,142.8,147.5,OBS,167.5,173.6,172.5,176.9
2002-06-24,2305,21,17,17,13,13,10,20,13,7,110,6,6,5,5,4,7,5,3,5,0.2,1,108,150.3,155.3,OBS,167.6,172.8,172.7,176.1
2002-06-25,2305,22,20,13,10,17,33,13,17,27,150,7,5,4,6,18,5,6,12,8,0.4,2,111,144.7,149.5,OBS,167.5,171.9,172.6,175.3
2002-06-26,2305,23,27,10,3,3,17,23,10,10,103,12,4,2,2,6,9,4,4,5,0.2,1,108,143.8,148.6,OBS,167.3,171.1,172.4,174.6
2002-06-27,2305,24,10,3,3,3,3,3,10,0,37,4,2,2,2,2,2,4,0,2,0.0,0,96,138.6,143.2,OBS,167.1,170.2,172.2,173.8
2002-06-28,2305,25,3,3,3,3,7,10,7,3,40,2,2,2,2,3,4,3,2,2,0.0,0,88,137.3,141.9,OBS,166.8,169.4,171.9,173.0
2002-06-29,2305,26,10,7,3,13,10,13,23,23,103,4,3,2,5,4,5,9,9,5,0.2,1,96,142.7,147.5,OBS,166.3,168.6,171.4,172.3
2002-06-30,2305,27,23,27,30,27,27,23,23,33,213,9,12,15,12,12,9,9,18,12,0.7,3,105,146.5,151.4,OBS,165.9,168.0,171.0,171.7
2002-07-01,2306,1,30,33,20,30,37,30,27,10,217,15,18,7,15,22,15,12,4,14,0.8,4,94,147.4,152.3,OBS,165.5,167.4,170.6,171.1
2002-07-02,2306,2,23,10,13,7,3,7,17,13,93,9,4,5,3,2,3,6,5,5,0.2,1,99,148.5,153.5,OBS,165.4,166.6,170.5,170.4
2002-07-03,2306,3,7,7,7,10,13,7,17,7,73,3,3,3,4,5,3,6,3,4,0.1,0,129,172.5,178.3,OBS,165.4,166.0,170.5,169.8
2002-07-04,2306,4,13,7,7,3,7,3,13,30,83,5,3,3,2,3,2,5,15,5,0.2,1,133,146.3,151.3,OBS,165.4,165.2,170.6,169.1
2002-07-05,2306,5,20,13,23,20,23,27,40,33,200,7,5,9,7,9,12,27,18,12,0.7,3,142,138.8,143.5,OBS,165.8,164.4,170.9,168.3
2002-07-06,2306,6,40,43,33,40,33,37,33,30,290,27,32,18,27,18,22,18,15,22,1.1,5,121,133.5,138.0,OBS,166.1,163.6,171.2,167.6
2002-07-07,2306,7,33,13,17,13,20,23,23,10,153,18,5,6,5,7,9,9,4,8,0.4,2,107,136.9,141.5,OBS,166.4,162.9,171.6,166.9
2002-07-08,2306,8,20,13,10,17,20,13,17,40,150,7,5,4,6,7,5,6,27,8,0.5,2,102,130.9,135.3,OBS,166.9,162.2,172.1,166.2
2002-07-09,2306,9,30,23,27,27,23,30,30,27,217,15,9,12,12,9,15,15,12,12,0.7,3,103,136.3,140.9,OBS,167.6,161.7,172.8,165.7
2002-07-10,2306,10,20,17,23,17,17,13,23,20,150,7,6,9,6,6,5,9,7,7,0.3,1,94,128.8,133.1,OBS,168.3,161.1,173.5,165.2
2002-07-11,2306,11,13,3,7,10,17,10,20,27,107,5,2,3,4,6,4,7,12,5,0.2,1,99,136.4,141.0,OBS,168.9,160.6,174.0,164.8
2002-07-12,2306,12,20,27,30,47,40,40,30,20,253,7,12,15,39,27,27,15,7,19,1.0,5,84,133.2,137.7,OBS,169.4,160.2,174.6,164.3
2002-07-13,2306,13,20,20,13,13,17,17,17,10,127,7,7,5,5,6,6,6,4,6,0.3,1,116,134.9,139.4,OBS,169.9,159.7,175.1,163.9
2002-07-14,2306,14,3,3,7,7,3,7,7,3,40,2,2,3,3,2,3,3,2,2,0.0,0,126,143.8,148.6,OBS,170.6,159.3,175.8,163.5
2002-07-15,2306,15,7,3,13,7,10,13,17,13,83,3,2,5,3,4,5,6,5,4,0.1,0,155,323.6,334.3,OBS,170.9,161.2,176.1,165.5
2002-07-16,2306,16,17,20,13,17,27,30,40,33,197,6,7,5,6,12,15,27,18,12,0.7,3,160,171.5,177.2,OBS,171.2,161.3,176.3,165.7
2002-07-17,2306,17,27,37,30,23,23,50,40,30,260,12,22,15,9,9,48,27,15,20,1.0,5,147,180.0,185.9,OBS,171.4,161.6,176.5,166.0
2002-07-18,2306,18,27,17,17,17,7,3,3,3,93,12,6,6,6,3,2,2,2,5,0.2,1,149,180.7,186.6,OBS,171.4,162.0,176.5,166.5
2002-07-19,2306,19,3,7,3,33,20,33,17,40,157,2,3,2,18,7,18,6,27,10,0.6,3,134,182.3,188.3,OBS,171.5,162.4,176.6,166.9
2002-07-20,2306,20,43,43,27,20,17,23,30,40,243,32,32,12,7,6,9,15,27,18,1.0,5,124,184.8,190.7,OBS,171.6,162.8,176.7,167.3
2002-07-21,2306,21,43,47,33,13,37,37,33,10,253,32,39,18,5,22,22,18,4,20,1.0,5,124,182.8,188.7,OBS,171.9,163.0,177.0,167.6
2002-07-22,2306,22,23,23,40,37,33,30,27,30,243,9,9,27,22,18,15,12,15,16,0.9,4,147,189.7,195.8,OBS,172.3,163.3,177.4,167.9
2002-07-23,2306,23,37,20,23,20,27,33,37,47,243,22,7,9,7,12,18,22,39,17,0.9,4,196,198.3,204.6,OBS,172.8,163.5,177.8,168.2
2002-07-24,2306,24,27,20,17,17,20,10,20,13,143,12,7,6,6,7,4,7,5,7,0.3,1,209,208.4,215.0,OBS,173.3,163.7,178.3,168.5
2002-07-25,2306,25,23,23,17,27,27,27,30,37,210,9,9,6,12,12,12,15,22,12,0.7,3,215,217.7,224.5,OBS,173.8,164.2,178.8,169.0
2002-07-26,2306,26,33,27,20,27,20,30,27,30,213,18,12,7,12,7,15,12,15,12,0.7,3,265,241.5,249.1,OBS,174.2,164.8,179.2,169.7
2002-07-27,2306,27,37,30,23,33,40,33,30,30,257,22,15,9,18,27,18,15,15,17,0.9,4,294,230.8,238.0,OBS,174.7,165.4,179.7,170.2
2002-07-28,2307,1,37,30,23,17,20,27,20,20,193,22,15,9,6,7,12,7,7,11,0.6,3,310,238.8,246.2,OBS,175.2,166.0,180.1,170.9
2002-07-29,2307,2,17,23,20,10,43,30,17,13,173,6,9,7,4,32,15,6,5,10,0.6,3,293,234.0,241.1,OBS,175.6,166.6,180.6,171.5
2002-07-30,2307,3,13,13,10,7,10,20,30,23,127,5,5,4,3,4,7,15,9,6,0.3,1,281,227.2,234.1,OBS,176.2,167.0,181.1,172.0
2002-07-31,2307,4,17,10,7,20,23,30,20,10,137,6,4,3,7,9,15,7,4,7,0.3,1,239,208.5,214.8,OBS,177.0,167.3,181.8,172.3
2002-08-01,2307,5,7,33,33,40,53,40,30,47,283,3,18,18,27,56,27,15,39,25,1.2,6,207,192.6,198.3,OBS,178.0,167.4,182.8,172.4
2002-08-02,2307,6,60,60,37,23,43,37,40,57,357,80,80,22,9,32,22,27,67,42,1.5,7,199,180.3,185.7,OBS,178.9,167.5,183.7,172.5
2002-08-03,2307,7,47,27,33,27,20,20,27,20,220,39,12,18,12,7,7,12,7,14,0.8,4,183,167.8,172.7,OBS,179.7,167.6,184.5,172.7
2002-08-04,2307,8,33,43,33,27,13,17,23,7,197,18,32,18,12,5,6,9,3,13,0.7,3,143,150.9,155.3,OBS,180.4,167.5,185.2,172.6
2002-08-05,2307,9,10,13,10,10,7,10,13,20,93,4,5,4,4,3,4,5,7,4,0.2,1,127,141.9,146.0,OBS,181.2,167.3,185.9,172.4
2002-08-06,2307,10,20,13,7,7,13,3,3,7,73,7,5,3,3,5,2,2,3,4,0.1,0,131,144.6,148.8,OBS,181.7,167.1,186.5,172.2
2002-08-07,2307,11,20,10,10,10,7,13,13,7,90,7,4,4,4,3,5,5,3,4,0.2,1,133,136.2,140.1,OBS,182.3,166.8,187.0,171.9
2002-08-08,2307,12,10,17,3,10,17,13,23,30,123,4,6,2,4,6,5,9,15,6,0.3,1,115,134.6,138.3,OBS,183.0,166.3,187.6,171.4
2002-08-09,2307,13,17,10,20,17,40,33,37,33,207,6,4,7,6,27,18,22,18,14,0.8,4,110,140.1,144.0,OBS,183.4,165.9,188.0,171.0
2002-08-10,2307,14,37,47,20,27,33,20,17,27,227,22,39,7,12,18,7,6,12,15,0.9,4,110,148.4,152.4,OBS,183.6,165.5,188.2,170.6
2002-08-11,2307,15,7,13,17,27,43,37,33,23,200,3,5,6,12,32,22,18,9,13,0.8,4,149,172.3,176.9,OBS,183.8,165.4,188.4,170.5
2002-08-12,2307,16,30,30,27,27,30,17,20,27,207,15,15,12,12,15,6,7,12,12,0.7,3,177,183.9,188.8,OBS,184.0,165.4,188.4,170.5
2002-08-13,2307,17,30,30,20,17,13,10,20,20,160,15,15,7,6,5,4,7,7,8,0.4,2,202,191.8,196.8,OBS,183.8,165.4,188.2,170.6
2002-08-14,2307,18,17,17,20,20,37,37,27,30,203,6,6,7,7,22,22,12,15,12,0.7,3,267,208.1,213.5,OBS,183.9,165.8,188.3,170.9
2002-08-15,2307,19,20,17,23,33,30,33,53,50,260,7,6,9,18,15,18,56,48,22,1.1,5,279,210.3,215.7,OBS,184.1,166.1,188.5,171.2
2002-08-16,2307,20,27,23,43,23,27,17,13,10,183,12,9,32,9,12,6,5,4,11,0.6,3,263,213.8,219.1,OBS,184.4,166.4,188.7,171.6
2002-08-17,2307,21,7,30,33,13,20,13,20,20,157,3,15,18,5,7,5,7,7,8,0.5,2,281,226.7,232.3,OBS,184.5,166.9,188.8,172.1
2002-08-18,2307,22,33,27,13,13,20,17,53,53,230,18,12,5,5,7,6,56,56,21,1.1,5,270,241.0,246.9,OBS,184.8,167.6,189.0,172.8
2002-08-19,2307,23,43,40,50,40,33,30,37,50,323,32,27,48,27,18,15,22,48,30,1.3,6,248,237.0,242.6,OBS,185.0,168.3,189.1,173.5
2002-08-20,2307,24,33,40,17,17,13,33,57,63,273,18,27,6,6,5,18,67,94,30,1.3,6,211,227.5,232.8,OBS,185.1,168.9,189.2,174.0
2002-08-21,2307,25,53,53,53,30,40,27,30,30,317,56,56,56,15,27,12,15,15,32,1.3,6,192,219.9,225.0,OBS,185.1,169.4,189.1,174.6
2002-08-22,2307,26,30,27,27,10,10,13,17,10,143,15,12,12,4,4,5,6,4,8,0.4,2,172,220.1,225.1,OBS,185.2,169.9,189.2,175.1
2002-08-23,2307,27,10,13,17,17,10,13,27,27,133,4,5,6,6,4,5,12,12,7,0.3,1,186,224.5,229.5,OBS,185.2,170.6,189.1,175.8
2002-08-24,2308,1,20,10,10,10,13,10,7,7,87,7,4,4,4,5,4,3,3,4,0.1,0,149,195.6,199.8,OBS,185.2,170.9,189.1,176.1
2002-08-25,2308,2,17,10,17,13,10,7,7,23,103,6,4,6,5,4,3,3,9,5,0.2,1,148,178.6,182.4,OBS,183.2,171.2,186.9,176.3
2002-08-26,2308,3,20,20,17,33,37,47,33,30,237,7,7,6,18,22,39,18,15,16,0.9,4,119,168.6,172.2,OBS,183.0,171.4,186.6,176.5
2002-08-27,2308,4,27,37,23,27,27,27,20,33,220,12,22,9,12,12,12,7,18,13,0.7,3,121,161.4,164.7,OBS,182.7,171.4,186.3,176.5
2002-08-28,2308,5,20,17,20,13,13,17,23,23,147,7,6,7,5,5,6,9,9,7,0.3,1,122,163.2,166.4,OBS,182.5,171.5,186.1,176.6
2002-08-29,2308,6,30,10,7,13,30,30,17,13,150,15,4,3,5,15,15,6,5,8,0.5,2,124,169.3,172.6,OBS,182.3,171.6,185.8,176.7
2002-08-30,2308,7,10,27,30,17,27,17,23,3,153,4,12,15,6,12,6,9,2,8,0.4,2,146,174.8,178.2,INT,182.1,171.9,185.5,177.0
2002-08-31,2308,8,7,13,17,23,20,13,17,33,143,3,5,6,9,7,5,6,18,7,0.4,2,160,180.3,183.7,OBS,182.0,172.3,185.3,177.4
2002-09-01,2308,9,37,23,20,17,17,13,20,40,187,22,9,7,6,6,5,7,27,11,0.6,3,206,180.5,183.8,OBS,181.9,172.8,185.1,177.8
2002-09-02,2308,10,33,23,17,30,20,10,7,7,147,18,9,6,15,7,4,3,3,8,0.4,2,233,173.8,176.9,OBS,181.6,173.3,184.7,178.3
2002-09-03,2308,11,3,7,7,23,13,7,33,27,120,2,3,3,9,5,3,18,12,7,0.3,1,252,171.4,174.4,OBS,181.3,173.8,184.3,178.8
2002-09-04,2308,12,43,63,43,50,47,47,47,27,367,32,94,32,48,39,39,39,12,42,1.5,7,247,171.3,174.2,OBS,180.8,174.2,183.7,179.2
2002-09-05,2308,13,20,33,17,17,17,17,13,13,147,7,18,6,6,6,6,5,5,7,0.4,2,226,175.2,178.1,OBS,180.0,174.7,182.8,179.7
2002-09-06,2308,14,17,20,23,20,27,13,13,13,147,6,7,9,7,12,5,5,5,7,0.4,2,202,178.1,180.9,OBS,179.4,175.2,182.1,180.1
2002-09-07,2308,15,20,33,30,17,27,67,73,70,337,7,18,15,6,12,111,154,132,57,1.7,7,206,182.8,185.6,OBS,178.7,175.6,181.3,180.6
2002-09-08,2308,16,73,57,33,17,7,20,30,37,273,154,67,18,6,3,7,15,22,36,1.4,6,213,191.6,194.4,OBS,177.9,176.2,180.4,181.1
2002-09-09,2308,17,17,7,3,7,17,20,33,40,143,6,3,2,3,6,7,18,27,9,0.5,2,199,206.0,209.0,OBS,177.3,177.0,179.7,181.8
2002-09-10,2308,18,37,23,17,30,40,47,43,47,283,22,9,6,15,27,39,32,39,24,1.1,5,202,220.5,223.5,OBS,177.0,178.0,179.3,182.8
2002-09-11,2308,19,23,23,40,50,30,47,37,47,297,9,9,27,48,15,39,22,39,26,1.2,6,187,216.1,219.0,OBS,176.9,178.9,179.1,183.7
2002-09-12,2308,20,33,30,27,30,33,27,30,20,230,18,15,12,15,18,12,15,7,14,0.8,4,187,212.4,215.1,OBS,176.7,179.7,178.9,184.5
2002-09-13,2308,21,33,30,30,30,17,13,20,13,187,18,15,15,15,6,5,7,5,11,0.6,3,187,206.1,208.6,OBS,176.7,180.4,178.7,185.2
2002-09-14,2308,22,27,30,23,23,17,13,13,7,153,12,15,9,9,6,5,5,3,8,0.4,2,149,206.9,209.2,OBS,176.8,181.2,178.8,185.9
2002-09-15,2308,23,17,10,13,17,13,17,23,20,130,6,4,5,6,5,6,9,7,6,0.3,1,166,187.8,189.9,OBS,177.2,181.7,179.1,186.5
2002-09-16,2308,24,10,10,13,17,30,13,13,3,110,4,4,5,6,15,5,5,2,6,0.3,1,170,182.6,184.5,OBS,177.3,182.3,179.2,187.0
2002-09-17,2308,25,3,27,20,30,27,27,27,30,190,2,12,7,15,12,12,12,15,11,0.6,3,199,194.0,195.9,OBS,177.6,183.0,179.3,187.6
2002-09-18,2308,26,37,27,23,33,37,27,20,27,230,22,12,9,18,22,12,7,12,14,0.8,4,207,176.8,178.4,OBS,177.9,183.4,179.6,188.0
2002-09-19,2308,27,27,13,20,30,37,47,20,30,223,12,5,7,15,22,39,7,15,15,0.9,4,192,165.3,166.7,OBS,178.2,183.6,179.8,188.2
2002-09-20,2309,1,20,17,10,7,3,7,3,13,80,7,6,4,3,2,3,2,5,4,0.1,0,195,164.4,165.8,OBS,178.4,183.8,179.9,188.4
2002-09-21,2309,2,17,10,10,20,23,27,10,7,123,6,4,4,7,9,12,4,3,6,0.3,1,182,158.6,159.8,OBS,178.4,184.0,179.8,188.4
2002-09-22,2309,3,20,13,20,7,20,27,17,13,137,7,5,7,3,7,12,6,5,6,0.3,1,185,160.0,161.1,OBS,178.1,183.8,179.4,188.2
2002-09-23,2309,4,10,3,7,0,0,7,7,0,33,4,2,3,0,0,3,3,0,2,0.0,0,192,153.8,154.8,OBS,177.8,183.9,179.0,188.3
2002-09-24,2309,5,0,0,3,13,13,3,10,3,47,0,0,2,5,5,2,4,2,2,0.0,0,177,157.9,158.9,OBS,177.3,184.1,178.4,188.5
2002-09-25,2309,6,0,0,0,3,13,10,3,10,40,0,0,0,2,5,4,2,4,2,0.0,0,190,153.4,154.2,OBS,176.9,184.4,177.9,188.7
2002-09-26,2309,7,17,7,10,10,7,13,17,27,107,6,3,4,4,3,5,6,12,5,0.2,1,154,149.9,150.6,OBS,176.5,184.5,177.4,188.8
2002-09-27,2309,8,30,13,3,13,17,17,7,17,117,15,5,2,5,6,6,3,6,6,0.3,1,154,151.6,152.2,OBS,176.0,184.8,176.8,189.0
2002-09-28,2309,9,20,13,10,7,3,13,17,13,97,7,5,4,3,2,5,6,5,5,0.2,1,137,148.6,149.1,OBS,175.3,185.0,176.1,189.1
2002-09-29,2309,10,3,7,10,3,13,10,7,17,70,2,3,4,2,5,4,3,6,4,0.1,0,130,138.1,138.6,OBS,174.8,185.1,175.4,189.2
2002-09-30,2309,11,17,37,40,50,50,33,33,47,307,6,22,27,48,48,18,18,39,28,1.2,6,110,139.7,140.1,OBS,174.3,185.1,174.8,189.1
2002-10-01,2309,12,17,27,47,57,67,73,47,67,400,6,12,39,67,111,154,39,111,67,1.7,7,90,139.8,140.1,OBS,173.9,185.2,174.3,189.2
2002-10-02,2309,13,70,73,53,37,27,33,27,33,353,132,154,56,22,12,18,12,18,53,1.6,7,109,135.8,136.0,OBS,173.5,185.2,173.8,189.1
2002-10-03,2309,14,60,27,37,30,37,50,63,57,360,80,12,22,15,22,48,94,67,45,1.5,7,104,145.9,146.1,OBS,172.9,185.2,173.1,189.1
2002-10-04,2309,15,73,57,60,47,40,37,63,43,420,154,67,80,39,27,22,94,32,64,1.7,7,93,157.5,157.6,OBS,172.8,183.2,172.9,186.9
2002-10-05,2309,16,43,43,27,33,47,53,33,30,310,32,32,12,18,39,56,18,15,28,1.2,6,118,155.1,155.1,OBS,172.8,183.0,172.8,186.6
2002-10-06,2309,17,17,33,37,30,13,17,37,40,223,6,18,22,15,5,6,22,27,15,0.9,4,126,161.7,161.6,OBS,173.2,182.7,173.1,186.3
2002-10-07,2309,18,33,53,57,37,50,47,57,57,390,18,56,67,22,48,39,67,67,48,1.6,7,123,163.8,163.5,OBS,173.7,182.5,173.5,186.1
2002-10-08,2309,19,47,60,43,40,40,43,33,23,330,39,80,32,27,27,32,18,9,33,1.3,6,157,165.4,165.1,OBS,173.9,182.3,173.6,185.8
2002-10-09,2309,20,10,30,43,33,37,40,37,33,263,4,15,32,18,22,27,22,18,20,1.0,5,164,167.2,166.8,OBS,174.1,182.1,173.7,185.5
2002-10-10,2309,21,30,37,40,40,23,20,13,30,233,15,22,27,27,9,7,5,15,16,0.9,4,200,171.9,171.4,OBS,174.0,182.0,173.5,185.3
2002-10-11,2309,22,13,20,20,17,20,17,10,17,133,5,7,7,6,7,6,4,6,6,0.3,1,188,179.4,178.7,OBS,173.7,181.9,173.1,185.1
2002-10-12,2309,23,17,10,13,23,17,20,7,17,123,6,4,5,9,6,7,3,6,6,0.3,1,189,180.4,179.7,OBS,173.3,181.6,172.7,184.7
2002-10-13,2309,24,13,17,17,10,10,10,17,17,110,5,6,6,4,4,4,6,6,5,0.2,1,185,179.2,178.3,OBS,173.0,181.3,172.3,184.3
2002-10-14,2309,25,27,37,47,33,47,37,30,30,287,12,22,39,18,39,22,15,15,23,1.1,5,177,181.2,180.2,OBS,172.7,180.8,171.9,183.7
2002-10-15,2309,26,27,33,27,40,27,40,37,27,257,12,18,12,27,12,27,22,12,18,1.0,5,180,176.8,175.7,OBS,172.4,180.0,171.5,182.8
2002-10-16,2309,27,33,17,17,23,27,30,57,30,233,18,6,6,9,12,15,67,15,18,1.0,5,199,182.5,181.4,OBS,172.0,179.4,171.0,182.1
2002-10-17,2310,1,37,33,27,17,30,20,23,27,213,22,18,12,6,15,7,9,12,13,0.7,3,171,178.9,177.7,OBS,171.5,178.7,170.4,181.3
2002-10-18,2310,2,33,33,23,20,30,30,27,30,227,18,18,9,7,15,15,12,15,14,0.8,4,183,172.6,171.3,OBS,171.0,177.9,169.9,180.4
