1.554384094272581628e+06,2.741108985755067451e+01,1.787078549166357391e+02,1.513434453183499784e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787113682240763808e+02,1.513469601318386424e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787148843714987834e+02,1.513504777864932294e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787183995225609294e+02,1.513539944445040248e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787219138649340948e+02,1.513575102934550216e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787254290353060355e+02,1.513610269707048985e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787289430223688100e+02,1.513645424642829198e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787324575810354759e+02,1.513680585296555137e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787359739725014833e+02,1.513715764286553451e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787394883629974629e+02,1.513750923257889269e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787430015703440915e+02,1.513786070396378420e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787465169850697180e+02,1.513821239614577223e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787500324091100197e+02,1.513856408926664017e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787535482852867119e+02,1.513891582762340420e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787570630977297412e+02,1.513926745957213882e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787605761655781293e+02,1.513961891699196372e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787640926313003149e+02,1.513997071435599935e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787676069099746314e+02,1.514032229290304485e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787711211978618167e+02,1.514067387238867468e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787746380659797580e+02,1.514102570999457953e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787781511807548611e+02,1.514137717212289544e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787816665005535128e+02,1.514172885485824338e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787851822043604102e+02,1.514208057599967674e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787886995504174195e+02,1.514243246143606427e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787922137061331398e+02,1.514278402770079310e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787957282457292365e+02,1.514313563238316362e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787992439857035265e+02,1.514348735714908116e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788027581686561689e+02,1.514383892615697960e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788062737390317238e+02,1.514419063397632215e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788097874987444698e+02,1.514454216066283152e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788133033409276038e+02,1.514489389565502506e+02
